Vote ID,File,Order of vote,Date,O'clock,Title,Title_Ro,Title_Fr,Title_German,Title_Polski,Procedure,Leg/Non-Leg/Bud,Type of Vote,Voting Rule,Rapporteur,Code,interinstitutional file number,Link,Committee responsabile,De,Subject,Subject_ro,Subject_fr,Subject_ger,Subject_pl,Final vote?,Am No.,Author,RCV,Vote,Yeas,No,Abs,is_main
6647,162.0,2.0,01.03.2018,,Prospects and challenges for the EU apiculture sector,,,,,,Non,Motion for resolution,s,Erdős ,A8-0014/2018,2017/2115/INI,http://www.europarl.europa.eu/sides/getDoc.do?type=REPORT&reference=A8-2018-0014&language=EN,Committee on Agriculture and Rural Development,Agriculture and Rural Development,vote: resolution (as a whole),,,,,1.0,,0,RCV,+,560,27,28,1.0
6671,162.0,24.0,01.03.2018,,Banking Union - Annual Report 2017,,,,,,Non,Motion for resolution,s,Loones,A8-0019/2018,2017/2072/INI,http://www.europarl.europa.eu/sides/getDoc.do?type=REPORT&reference=A8-2018-0019&language=EN,Committee on Economic and Monetary Affairs,Economic and Monetary Affairs,vote: resolution (as a whole),,,,,1.0,,0,RCV,+,476,116,25,1.0
6676,162.0,5.0,01.03.2018,,Cutting the sources of income for Jihadists - targeting the financing of terrorism,,,,,,Non,Draft legislative resolution,s,Nart,A8-0035/2018,2017/2203/INI,http://www.europarl.europa.eu/sides/getDoc.do?type=REPORT&reference=A8-2018-0035&language=EN,Committee on Foreign Affairs,Foreign Affairs,vote: recommendation (as a whole),,,,,1.0,,0,RCV,+,533,24,43,1.0
6696,162.0,20.0,01.03.2018,,EU priorities for the 62nd session of the UN Commission on the Status of Women,,,,,,Non,Draft legislative resolution,s,Bilbao Barandica/Vallina,A8-0022/2018,2017/2194/INI,http://www.europarl.europa.eu/sides/getDoc.do?type=REPORT&reference=A8-2018-0022&language=EN,Committee on Women’s Rights and Gender Equality,Women's Rights and Gender Equality,vote: resolution (as a whole),,,,,1.0,,0,RCV,+,417,48,72,1.0
6697,163.0,1.0,13.03.2018,,Implementation of the Protocol on the financial consequences of the expiry of the ECSC Treaty and on the Research Fund for Coal and Steel,,,,,***,Bud,Draft legislative resolution,s,Arthuis,A8-0034/2018,2017/0213/APP,http://www.europarl.europa.eu/sides/getDoc.do?type=REPORT&reference=A8-2018-0034&language=EN,Committee on Budgets,Budgets,vote: consent,,,,,1.0,,0,RCV,+,538,89,60,1.0
6698,163.0,1.0,13.03.2018,,EU-New Zealand agreement on cooperation and mutual administrative assistance in customs matters,,,,,***,Leg,Draft legislative resolution,s,Caspary,A8-0029/2018,2016/0006/NLE,http://www.europarl.europa.eu/sides/getDoc.do?type=REPORT&reference=A8-2018-0029&language=EN,Committee on International Trade,International Trade,vote: consent,,,,,1.0,,0,RCV,+,607,38,33,1.0
6699,163.0,1.0,13.03.2018,,A European strategy on Cooperative Intelligent Transport Systems,,,,,,Non,Motion for resolution,s,Ujhelyi,A8-0036/2018,2017/2067/INI,http://www.europarl.europa.eu/sides/getDoc.do?type=REPORT&reference=A8-2018-0036&language=EN,Committee on Transport and Tourism,Transport And Tourism,single vote,,,,,1.0,,0,RCV,+,633,43,11,1.0
6702,163.0,1.0,13.03.2018,,Establishing the European Defence Industrial Development Programme aiming at supporting the competitiveness and innovative capacity of the EU defence industry,,,,,***I,Leg,Motion for resolution,s,Grossetête,A8-0037/2018,2017/0125/COD,http://www.europarl.europa.eu/sides/getDoc.do?type=REPORT&reference=A8-2018-0037&language=EN,"Committee on Industry, Research and Energy","Industry, Research And Energy",vote: decision to enter into negotiations,,,,,1.0,,0,RCV,+,471,195,24,1.0
6703,163.0,1.0,13.03.2018,,Gender equality in EU trade agreements,,,,,,Non,Motion for resolution,s,Forenza/Björk,A8-0023/2018,2017/2015/INI,http://www.europarl.europa.eu/sides/getDoc.do?type=REPORT&reference=A8-2018-0023&language=EN,Committee on International TradeCommittee on Women’s Rights and Gender Equality,Women's Rights and Gender Equality,vote: resolution (as a whole),,,,,1.0,,0,RCV,+,512,107,68,1.0
6704,163.0,1.0,13.03.2018,,Lagging regions in the EU,,,,,,Non,Motion for resolution,s,Giuffrida,A8-0046/2018,2017/2208/INI,http://www.europarl.europa.eu/sides/getDoc.do?type=REPORT&reference=A8-2018-0046&language=EN,Committee on Regional Development,Regional Development,vote: resolution (as a whole),,,,,1.0,,0,RCV,+,488,90,114,1.0
6706,163.0,2.0,13.03.2018,,The role of EU regions and cities in implementing the COP 21 Paris Agreement on climate change,,,,,,Non,Motion for resolution,s,Vallina,A8-0045/2018,2017/2006/INI,http://www.europarl.europa.eu/sides/getDoc.do?type=REPORT&reference=A8-2018-0045&language=EN,Committee on Regional Development,Regional Development,vote: resolution (as a whole),,,,,1.0,,0,RCV,+,513,70,96,1.0
6707,164.0,1.0,14.03.2018,,Guidelines on the framework of future EU-UK relations,,,,,,Non,Motion for resolution,s,0,B8-0134/2018,2018/2573/RSP,http://www.europarl.europa.eu/sides/getDoc.do?type=MOTION&reference=B8-2018-0134&language=EN,0,Constitutional Affairs,vote: resolution (as a whole),,,,,1.0,,0,RCV,-,67,593,29,1.0
6751,164.0,44.0,14.03.2018,,Guidelines on the framework of future EU-UK relations,,,,,,Non,Motion for resolution,s,0,B8-0135/2018,2018/2573/RSP,http://www.europarl.europa.eu/sides/getDoc.do?type=MOTION&reference=B8-2018-0135&language=EN,0,Constitutional Affairs,vote: resolution (as a whole),,,,,1.0,,1,RCV,+,544,110,51,1.0
6752,164.0,1.0,14.03.2018,,Rail transport statistics,,,,,***I,Leg,Draft legislative resolution,s,Delli,A8-0038/2018,2017/0146/COD,http://www.europarl.europa.eu/sides/getDoc.do?type=REPORT&reference=A8-2018-0038&language=EN,Committee on Transport and Tourism,Transport And Tourism,single vote,,,,,1.0,,0,RCV,+,648,11,31,1.0
6753,164.0,1.0,14.03.2018,,Measures for the control of Newcastle disease,,,,,***I,Leg,Draft legislative resolution,s,Vălean,A8-0026/2018,2017/0329/COD,http://www.europarl.europa.eu/sides/getDoc.do?type=REPORT&reference=A8-2018-0026&language=EN,"Committee on the Environment, Public Health and Food Safety","Environment, Climate and Food Safety",vote: Commission proposal,,,,,1.0,,0,RCV,+,651,4,48,1.0
6754,164.0,1.0,14.03.2018,,Further macro-financial assistance to Georgia,,,,,***I,Leg,Draft legislative resolution,s,Takkula,A8-0028/2018,2017/0242/COD,http://www.europarl.europa.eu/sides/getDoc.do?type=REPORT&reference=A8-2018-0028&language=EN,Committee on International Trade,International Trade,vote: Commission proposal,,,,,1.0,,0,RCV,+,570,108,25,1.0
6755,164.0,1.0,14.03.2018,,Objection to Commission delegated regulation amending Regulation (EU) No 347/2013 as regards the Union list of projects of common interest,,,,,,Non,Motion for resolution,q,0,B8-0136/2018,2017/2990/DEA,http://www.europarl.europa.eu/sides/getDoc.do?type=MOTION&reference=B8-2018-0136&language=ENhttp://www.europarl.europa.eu/sides/getDoc.do?type=MOTION&reference=B8-2018-0136&language=EN,0,Constitutional Affairs,vote: resolution (as a whole),,,,,1.0,,0,RCV,-,177,485,36,1.0
6756,164.0,1.0,14.03.2018,,Mobilisation of the European Globalisation Adjustment Fund: application EGF/2017/008 DE/Goodyear,,,,,,Bud,Motion for resolution,q,Gräßle,A8-0061/2018,2018/2025/BUD,http://www.europarl.europa.eu/sides/getDoc.do?type=REPORT&reference=A8-2018-0061&language=EN,Committee on Budgets,Budgets,single vote,,,,,1.0,,0,RCV,+,607,86,8,1.0
6818,164.0,62.0,14.03.2018,,The next MFF: Preparing the Parliament’s position on the MFF post-2020,,,,,,Bud,Motion for resolution,s,Olbrycht/Thomas,A8-0048/2018,2017/2052/INI,http://www.europarl.europa.eu/sides/getDoc.do?type=REPORT&reference=A8-2018-0048&language=EN,Committee on Budgets,Budgets,vote: resolution (as a whole),,,,,1.0,,0,RCV,+,458,177,62,1.0
6856,164.0,38.0,14.03.2018,,Reform of the European Union’s system of own resources,,,,,,Bud,Motion for resolution,s,Deprez/Lewandowski,A8-0041/2018,2017/2053/INI,http://www.europarl.europa.eu/sides/getDoc.do?type=REPORT&reference=A8-2018-0041&language=EN,Committee on Budgets,Budgets,vote: resolution (as a whole),,,,,1.0,,0,RCV,+,442,166,88,1.0
6871,164.0,15.0,14.03.2018,,European Semester for economic policy coordination: Annual Growth Survey 2018,,,,,,Non,Motion for resolution,s,Bayet,A8-0047/2018,2017/2226/INI,http://www.europarl.europa.eu/sides/getDoc.do?type=REPORT&reference=A8-2018-0047&language=EN,Committee on Economic and Monetary Affairs,Economic and Monetary Affairs,vote: resolution (as a whole),,,,,1.0,,0,RCV,+,544,141,2,1.0
6878,164.0,7.0,14.03.2018,,European Semester for economic policy coordination: employment and social aspects in the Annual Growth Survey 2018,,,,,,Non,Motion for resolution,s,Hetman,A8-0052/2018,2017/2260/INI,http://www.europarl.europa.eu/sides/getDoc.do?type=REPORT&reference=A8-2018-0052&language=EN,Committee on Employment and Social Affairs,Employment And Social Affairs,vote: resolution (as a whole),,,,,1.0,,0,RCV,+,330,292,29,1.0
6881,165.0,1.0,15.03.2018,,EU-Comoros fisheries partnership agreement: denunciation,,,,,,Non,Draft legislative resolution,s,Ferreira,A8-0058/2018,2017/0241/NLE,http://www.europarl.europa.eu/sides/getDoc.do?type=REPORT&reference=A8-2018-0058&language=EN,Committee on Fisheries,Fisheries,vote: consent,,,,,1.0,,0,RCV,+,624,3,25,1.0
6882,165.0,1.0,15.03.2018,,EU-Comoros fisheries partnership agreement: denunciation (resolution),,,,,,Non,Motion for resolution,s,Ferreira,A8-0055/2018,2017/2266/INI,http://www.europarl.europa.eu/sides/getDoc.do?type=REPORT&reference=A8-2018-0055&language=EN,Committee on Fisheries,Fisheries,single vote,,,,,1.0,,0,RCV,+,608,13,31,1.0
6888,165.0,4.0,15.03.2018,,Location of the seat of the European Medicines Agency,,,,,***I,Leg,Draft legislative resolution,s,La Via,A8-0063/2018,2017/0328/COD,http://www.europarl.europa.eu/sides/getDoc.do?type=REPORT&reference=A8-2018-0063&language=EN,"Committee on the Environment, Public Health and Food Safety","Environment, Climate and Food Safety",vote: Commission proposal,,,,,1.0,,0,RCV,+,507,112,37,1.0
6897,165.0,9.0,15.03.2018,,Common Consolidated Corporate Tax Base,,,,,*,Leg,Draft legislative resolution,s,Lamassoure,A8-0051/2018,2016/0336/CNS,http://www.europarl.europa.eu/sides/getDoc.do?type=REPORT&reference=A8-2018-0051&language=EN,Committee on Economic and Monetary Affairs,Economic and Monetary Affairs,vote: Commission proposal,,,,,1.0,,0,RCV,+,438,145,69,1.0
6913,165.0,16.0,15.03.2018,,Common Corporate Tax Base,,,,,*,Leg,Draft legislative resolution,s,Tang,A8-0050/2018,2016/0337/CNS,http://www.europarl.europa.eu/sides/getDoc.do?type=REPORT&reference=A8-2018-0050&language=EN,Committee on Economic and Monetary Affairs,Economic and Monetary Affairs,vote: Commission proposal,,,,,1.0,,0,RCV,+,451,141,59,1.0
6932,165.0,19.0,15.03.2018,,Guidelines for the 2019 budget - Section III,,,,,,Bud,Motion for resolution,s,Viotti,A8-0062/2018,2017/2286/BUD,http://www.europarl.europa.eu/sides/getDoc.do?type=REPORT&reference=A8-2018-0062&language=EN,Committee on Budgets,Budgets,vote: resolution (as a whole),,,,,1.0,,0,RCV,+,417,122,97,1.0
6939,166.0,1.0,17.04.2018,,EU-Lebanon Agreement for scientific and technological cooperation: participation of Lebanon in the Partnership for Research and Innovation in the Mediterranean Area (PRIMA),,,,,*** ,Leg,Draft legislative resolution,s,Sakorafa,A8-0352/2017,2017/0199/NLE,http://www.europarl.europa.eu/sides/getDoc.do?type=REPORT&reference=A8-2017-0352&language=EN,"Committee on Industry, Research and Energy","Industry, Research And Energy",vote: consent,,,,,1.0,,0,RCV,+,628,27,22,1.0
6940,166.0,1.0,17.04.2018,,EU-Mauritius Fisheries Partnership Agreement: fishing opportunities and financial contribution,,,,,*** ,Leg,Draft legislative resolution,s,Nicolai,A8-0053/2018,2017/0223/NLE,http://www.europarl.europa.eu/sides/getDoc.do?type=REPORT&reference=A8-2018-0053&language=EN,Committee on Fisheries,Fisheries,vote: consent,,,,,1.0,,0,RCV,+,618,49,15,1.0
6941,166.0,1.0,17.04.2018,,EU-Norway Agreement concerning additional trade preferences in agricultural products,,,,,*** ,Leg,Draft legislative resolution,s,Beghin,A8-0126/2018,2017/0259/NLE,http://www.europarl.europa.eu/sides/getDoc.do?type=REPORT&reference=A8-2018-0126&language=EN,Committee on International Trade,International Trade,vote: consent,,,,,1.0,,0,RCV,+,652,10,22,1.0
6942,166.0,1.0,17.04.2018,,A European strategy for the promotion of protein crops,,,,,,Non,Motion for resolution,s,Denanot,A8-0121/2018,2017/2116/INI,http://www.europarl.europa.eu/sides/getDoc.do?type=REPORT&reference=A8-2018-0121&language=EN,Committee on Agriculture and Rural Development,Agriculture and Rural Development,single vote,,,,,1.0,,0,RCV,+,542,33,109,1.0
6948,166.0,1.0,17.04.2018,,Implementation of the 7th Environment Action Programme,,,,,,Non,Explanatory statement - summary of facts and findings,s,Sârbu,A8-0059/2018,2017/2030/INI,http://www.europarl.europa.eu/sides/getDoc.do?type=REPORT&reference=A8-2018-0059&language=EN,"Committee on the Environment, Public Health and Food Safety","Environment, Climate and Food Safety",vote: resolution (as a whole),,,,,1.0,,0,RCV,+,583,35,68,1.0
6949,166.0,1.0,17.04.2018,,Gender equality in the media sector in the EU,,,,,,Non,Motion for resolution,s,Šojdrová,A8-0031/2018,2017/2210/INI,http://www.europarl.europa.eu/sides/getDoc.do?type=REPORT&reference=A8-2018-0031&language=EN,Committee on Women’s Rights and Gender Equality,Women's Rights and Gender Equality,vote: resolution (as a whole),,,,,1.0,,0,RCV,+,523,97,56,1.0
6950,166.0,1.0,17.04.2018,,"Implementation of the Development Cooperation Instrument, the Humanitarian Aid Instrument and the European Development Fund",,,,,,Non,Explanatory statement - summary of facts and findings,s,Guerrero Salom,A8-0118/2018,2017/2258/INI,http://www.europarl.europa.eu/sides/getDoc.do?type=REPORT&reference=A8-2018-0118&language=EN,Committee on Development,Development,vote: resolution (as a whole),,,,,1.0,,0,RCV,+,523,73,78,1.0
6953,166.0,3.0,17.04.2018,,Enhancing developing countries' debt sustainability,,,,,,Non,Motion for resolution,s,Goerens,A8-0129/2018,2016/2241/INI,http://www.europarl.europa.eu/sides/getDoc.do?type=REPORT&reference=A8-2018-0129&language=EN,Committee on Development,Development,vote: resolution (as a whole),,,,,1.0,,0,RCV,+,384,253,27,1.0
6955,166.0,2.0,17.04.2018,,"Strengthening economic, social and territorial cohesion in the EU",,,,,,Non,Motion for resolution,s,Joulaud,A8-0138/2018,2017/2279/INI,http://www.europarl.europa.eu/sides/getDoc.do?type=REPORT&reference=A8-2018-0138&language=EN,Committee on Regional Development,Regional Development,vote: REGI committee resolution (as a whole),,,,,1.0,,0,RCV,+,506,71,45,1.0
6956,167.0,1.0,18.04.2018,,Fixing the period for the ninth election of representatives to the European Parliament by direct universal suffrage,,,,,*,Leg,Draft legislative resolution,s,Hübner,A8-0145/2018,2018/0805/CNS,http://www.europarl.europa.eu/sides/getDoc.do?type=REPORT&reference=A8-2018-0145&language=EN,Committee on Constitutional Affairs,Constitutional Affairs,single vote,,,,,1.0,,0,RCV,+,492,14,24,1.0
6957,167.0,1.0,18.04.2018,,EU-Australia Framework Agreement,,,,,***,Leg,Draft legislative resolution,s,Millán Mon,A8-0110/2018,2016/0367/NLE,http://www.europarl.europa.eu/sides/getDoc.do?type=REPORT&reference=A8-2018-0110&language=EN,Committee on Foreign Affairs,Foreign Affairs,vote: consent,,,,,1.0,,0,RCV,+,482,59,33,1.0
6958,167.0,1.0,18.04.2018,,EU-Australia Framework Agreement (Resolution),,,,,,Non,Motion for resolution,s,Millán Mon,A8-0119/2018,2017/2227/INI,http://www.europarl.europa.eu/sides/getDoc.do?type=REPORT&reference=A8-2018-0119&language=EN,Committee on Foreign Affairs,Foreign Affairs,single vote,,,,,1.0,,0,RCV,+,500,72,22,1.0
6959,167.0,1.0,18.04.2018,,Council of Europe Convention on the Prevention of Terrorism,,,,,***,Leg,Draft legislative resolution,s,Stevens,A8-0131/2018,2017/0265/NLE,http://www.europarl.europa.eu/sides/getDoc.do?type=REPORT&reference=A8-2018-0131&language=EN,"Committee on Civil Liberties, Justice and Home Affairs","Civil Liberties, Justice And Home Affairs",vote: consent,,,,,1.0,,0,RCV,+,544,57,10,1.0
6960,167.0,1.0,18.04.2018,,Council of Europe Convention on the Prevention of Terrorism (Additional Protocol),,,,,,Leg,Draft legislative resolution,s,Stevens,A8-0132/2018,2017/0266/NLE,http://www.europarl.europa.eu/sides/getDoc.do?type=REPORT&reference=A8-2018-0132&language=EN,"Committee on Civil Liberties, Justice and Home Affairs","Civil Liberties, Justice And Home Affairs",vote: consent,,,,,1.0,,0,RCV,+,549,56,7,1.0
6984,167.0,7.0,18.04.2018,,"Progress on UN Global compacts for safe, orderly and regular migration and on refugees",,,,,,Non,Motion for resolution,s,0,B8-0184/2018,2018/2642/RSP,http://www.europarl.europa.eu/sides/getDoc.do?type=MOTION&reference=B8-2018-0184&language=EN,0,Foreign Affairs,vote: resolution (as a whole),,,,,1.0,,0,RCV,+,516,137,43,1.0
6988,167.0,4.0,18.04.2018,,Implementation of the EU external financing instruments: mid-term review 2017 and the future post-2020 architecture,,,,,,Non,Explanatory statement - summary of facts and findings,s,Schaake,A8-0112/2018,2017/2280/INI,http://www.europarl.europa.eu/sides/getDoc.do?type=REPORT&reference=A8-2018-0112&language=EN,Committee on Foreign Affairs,Foreign Affairs,vote: resolution (as a whole),,,,,1.0,,0,RCV,+,462,82,151,1.0
6989,167.0,1.0,18.04.2018,,Annual reports 2015-2016 on subsidiarity and proportionality,,,,,,Non,Motion for resolution,s,Delvaux,A8-0141/2018,2017/2010/INI,http://www.europarl.europa.eu/sides/getDoc.do?type=REPORT&reference=A8-2018-0141&language=EN,Committee on Legal Affairs,Legal Affairs,vote: resolution (as a whole),,,,,1.0,,0,RCV,+,550,70,72,1.0
6990,167.0,1.0,18.04.2018,,Discharge 2016: EU general budget - Commission and executive agencies,,,,,,Non,Proposal for a decision,s,Zeller,A8-0137/2018,2017/2136/DEC,http://www.europarl.europa.eu/sides/getDoc.do?type=REPORT&reference=A8-2018-0137&language=EN,Committee on Budgetary Control,Budgetary Control,vote: decision (as a whole) - Decision on the discharge,,,,,1.0,,0,RCV,+,426,255,12,1.0
7005,167.0,16.0,18.04.2018,,Discharge 2016: EU general budget - Commission and executive agencies,,,,,,Non,Proposal for a decision,s,Zeller,A8-0137/2018,2017/2136/DEC,http://www.europarl.europa.eu/sides/getDoc.do?type=REPORT&reference=A8-2018-0137&language=EN,Committee on Budgetary Control,Budgetary Control,vote: resolution (as a whole),,,,,1.0,,0,RCV,+,494,171,31,1.0
